Problem,Package,File,Priority,Line,Description,Rule set,Rule
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,807,Property 'register.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,808,Property 'register.pwd.invalid' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,985,Property 'text.account.confirmation.password.updated' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,1101,Property 'text.account.savedCart.id' contains the key '.id' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,1242,Property 'updatePwd.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,1243,Property 'updatePwd.pwd.invalid' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,1296,Property 'text.account.savedcart.cart.id' contains the key '.id' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/bin/custom/b2cretailstorestorefront/web/webroot/WEB-INF/messages/base_en.properties,2,1484,Properties file contains a duplicated property text.quote.edit.confirmation.modal.title,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2cretailstore/build/config-qa/customer.properties,2,6,Property 'botonpagointegration.merchant.id' contains the key '.id' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-qa/customer.properties,2,35,Property 'mail.smtp.user' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-qa/customer.properties,2,36,Property 'mail.smtp.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-qa/customer.properties,2,52,Property 'google.analytics.tracking.id' contains the key '.id' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-qa/customer.properties,2,108,Property 'c4c.credentials.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-qa/customer.properties,2,128,Property 'c4c.ticket.credentials.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-qa/customer.properties,2,155,Property 'c4c.order.credentials.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-qa/customer.properties,1,212,Properties file contains a managed property 'storefront.staticResourceFilter.response.header.Cache-Control'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-qa/customer.properties,1,215,Properties file contains a managed property 'addonfilter.active'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-qa/customer.properties,1,216,Properties file contains a managed property 'storefront.show.debug.info'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-qa/customer.properties,1,232,Properties file contains a managed property 'cms.cache.enabled'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-qa/customer.properties,1,236,Properties file contains a managed property 'regioncache.entityregion.size'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-qa/customer.properties,1,245,Properties file contains a managed property 'log4j.threshold'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/bin/custom/b2cretailstorebackoffice/resources/b2cretailstorebackoffice-backoffice-labels/labels_es.properties,2,27,Properties file contains a duplicated property warehousingbackoffice.returnrequest.ticketId,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2cretailstore/build/config-junit/local.properties,1,4,Properties file contains a managed property 'proxy.http.port'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,5,Properties file contains a managed property 'proxy.ssl.port'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,6,Properties file contains a managed property 'tomcat.http.port'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,7,Properties file contains a managed property 'tomcat.ssl.port'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,8,Properties file contains a managed property 'tomcat.jmx.port'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,9,Properties file contains a managed property 'tomcat.jmx.server.port'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,10,Properties file contains a managed property 'tomcat.ajp.port'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,11,Properties file contains a managed property 'tomcat.ajp.secureport'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,17,Properties file contains a managed property 'installed.tenants'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,2,22,Properties file contains a duplicated property hac.webroot,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2cretailstore/build/config-junit/local.properties,2,65,Properties file contains a duplicated property b2cretailstore.batch.impex.basefolder,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2cretailstore/build/config-junit/local.properties,2,67,Properties file contains a duplicated property b2cretailstore.batch.export.newsletter.dir,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2cretailstore/build/config-junit/local.properties,2,68,Properties file contains a duplicated property b2cretailstore.batch.export.newsletter.basefilename,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2cretailstore/build/config-junit/local.properties,2,69,Properties file contains a duplicated property b2cretailstore.batch.export.newsletter.header,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2cretailstore/build/config-junit/local.properties,2,115,Property 'c4c.credentials.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-junit/local.properties,2,136,Property 'c4c.ticket.credentials.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-junit/local.properties,2,154,Property 'c4c.order.credentials.pwd' contains the key '.pwd' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-junit/local.properties,2,168,Property 'mail.smtp.user' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-junit/local.properties,2,169,Property 'mail.smtp.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-junit/local.properties,2,184,Property 'sonar.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2cretailstore/build/config-junit/local.properties,1,204,Properties file contains a managed property 'storefront.staticResourceFilter.response.header.Cache-Control'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,207,Properties file contains a managed property 'addonfilter.active'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,208,Properties file contains a managed property 'storefront.show.debug.info'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,224,Properties file contains a managed property 'cms.cache.enabled'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,228,Properties file contains a managed property 'regioncache.entityregion.size'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2cretailstore/build/config-junit/local.properties,1,237,Properties file contains a managed property 'log4j.threshold'.,Commerce Incompatibilities,ManagedPropertiesValidation
